"I think what I learned most from Louis Armstrong is how, by taking joy in your work, you can give joy to others.  - Tony Bennett"
"It is my goal at the end of each day to be able to lay my head on my pillow, knowing I've tried my best.  - Tony Bennett"
"I think of it as a kind of code of conduct for great performers: when life sends you difficulties or misfortunes, don't get mad or sad – get busy.  - Tony Bennett"
Be nice to everyone; you never know when you'll meet them again.  - Tony Bennett
"Charlie Chaplin and Adolf Hitler had been born just four days apart in 1889, both into poverty. Charlie had told his son, “He's the madman, I'm the comic. But it could have been the other way around.”  - Tony Bennett"
I've always thought a singer has certain things in common with a portrait painter.  - Tony Bennett
"Jack Benny and George Burns gave me the wisest, truest advice... But it took me seven or eight years to know they were right.  - Tony Bennett"
"Learn what you don't really need, and leave it out.  - Tony Bennett"
Experiences leave marks in our minds and hearts  - Tony Bennett
"Life abounds with lessons, if we're lucky enough to be alert to them. But they're not always what we think they're about.  - Tony Bennett"
"My father gave me his voice, and I've tried to use it well.  - Tony Bennett"
My father taught us that people were people and all deserved respect.  - Tony Bennett
No one is alone – onstage or in life.  - Tony Bennett
"Her goodness and the peace at the center of her soul have helped me to think straight, live well and I'm sure, live longer.  - Tony Bennett"
She showed me not just how to carry on but how your work can help you find a peaceful center when the world around you seems to be falling apart.  - Tony Bennett
"Susan Benedetto has shown me how love gives you the confidence and courage to be your best self, and the inner peace and contentment that come with them.  - Tony Bennett"
There is always something new to learn. There is always something new to try.  - Tony Bennett
We have a whole world of music to see us through our lives.  - Tony Bennett
"We often forget that the highest office one can attain under a republic is not president, congress-person, or Supreme Court justice, but that of citizen.  - Tony Bennett"
Why try to be trendy when you can be timeless?  - Tony Bennett
"""Why change the apple?”  - Tony Bennett"
"You have to be able to rely on yourself alone, at crucial times in your life.  - Warren G. Bennis"
Failing organizations are usually over-managed and under-led.  - Arthur Christopher Benson
"The worst sorrows in life are not in its losses and misfortunes, but its fears.  - George Charles Sumner"
Ideals and principles continue from generation to generation only when they are built into the hearts of the children as they grow up.  - Yogi Berra
"If you don't know where you are going, you might wind up someplace else.  - Henri Bergson"
Laughter is the corrective force which prevents us from becoming cranks.  - Milton Berle
A committee is a group that keeps the minutes and loses hours.  - Milton Berle
Laughter is an instant vacation.  - Yogi Berra
You can observe a lot by watching.  - Elizabeth Bibesco
To regret your sins of commission as much as your sins of omission is to prove yourself a most unworthy sinner.  - Elizabeth Bibesco
Blessed are those who can give without remembering and take without forgetting.  - Ambrose G. Bierce
What is worth doing is worth the trouble of asking someone to do it.  - Josh Bilings
Laughing is the sensation of feeling good all over and showing it principally in one spot.  - Josh Bilings
"Money will buy you a pretty good dog, but it won’t buy the wag of his tail.  - Josh Bilings"
"Reason often makes mistakes, but conscience never does.  - Clint Black"
The only easy day was yesterday.  - Alice Stone Blackwell
Justice is better than chivalry if we cannot have both.  - Tony Blair
"One of the things you learn (in this business) is that you can have failure after failure and hit obstacle after obstacle, but you've just got to keep going, because in the end it can be done.  - William J. H. Boetcker"
Never mind what others do; do better than you…and you are a success.  - William J. H. Boetcker
The individual activity of one man with backbone will do more than a thousand men with a mere wishbone.  - William J. H. Boetcker
You cannot build character and courage by taking away a man’s initiative and independence.  - Willian J. H. Boetcker
You can’t fly a kite unless you go against the wind and have a weight to keep it from turning somersault.  - John Bogart
"If a man bites a dog, this is news.  - Niels Henrik David Bohr"
The opposite of a correct statement is a false statement. The opposite of a profound truth may well be another profound truth.  - Erma Bombeck
"Before you try to keep up with the Jones, be sure they're not trying to keep up with you.  - Erma Bombeck"
Women are never what they seem to be.  There is the woman you see and there is the woman who is hidden.  Buy the gift for the woman who is hidden.  - Jon Bon Jovi
Success is failing nine times and getting up ten.  - Napoleon Bonaparte
A leader is a dealer in hope.  - Napoleon Bonaparte
Courage is like love; it must have hope to nourish it.  - Napoleon Bonaparte
"The people to fear are not those who disagree with you, but those who disagree with you and are too cowardly to let you know.  - Dietrich Bonhoffer"
The person who cannot be alone had better be afraid to be with others.  - William Booth
The greatness of a man’s power is in the measure of his surrender.  - Victor Borge
Laughter is the shortest distance between two people.  - Joan Borysenko
Forgiveness is not conditional on someone else's behavior.  - Joan Borysenko
Physical energy varies with mental state.  - Joan Borysenko
"We are not now, nor will we ever be alone.  - Joan Borysenko"
"Without error on someone's part, none of us would learn the lesson of compassion that forgiveness is.  - Phyllis Bottome"
